id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1464027709361856514,1464001739686830080,2021-11-25 19:26:20 EST,2021-11-25,19:26:20,-0500,1413631870345023488,degaullereviens,Xtrem Rog,,@boutaour @PascalPraud @CNEWS Le vaccin ne protège pas de la contamination ni de la transmission  ni des formes graves et te flingue a chaque dose ton système immunitaire ! Mais faut vite des morts pour justifier les booster shots ! Vite ma prise de rdv sur doctolib❤,fr,[],[],[],0,1,0,[],[],https://twitter.com/DeGaulleReviens/status/1464027709361856514,False,,0,,,,,,,,"[{'screen_name': 'boutaour', 'name': 'Mouâd Boutaour Kandil', 'id': '304670753'}, {'screen_name': 'PascalPraud', 'name': 'Pascal Praud', 'id': '416221365'}, {'screen_name': 'CNEWS', 'name': 'CNEWS', 'id': '18396319'}]",,,,
1464027695764115458,1464027695764115458,2021-11-25 19:26:17 EST,2021-11-25,19:26:17,-0500,1414205182808784896,yelseokjinnie,mariel⁷,,Nakapila na ako ngayon for booster shot mukhang bagsak ako nito mamaya ah 😆,tl,[],[],[],0,0,1,[],[],https://twitter.com/yelseokjinnie/status/1464027695764115458,False,,0,,,,,,,,[],,,,
1464027623680626700,1464027623680626700,2021-11-25 19:26:00 EST,2021-11-25,19:26:00,-0500,1079196879190134784,michaelianbrod1,Michael Ian Brodie,,@nyknicks Jim Dolan is changing his band's name to JD and the Booster Shots.,en,[],[],[],0,0,0,[],[],https://twitter.com/MichaelIanBrod1/status/1464027623680626700,False,,0,,,,,,,,[],,,,
1464027288937254916,1464027288937254916,2021-11-25 19:24:40 EST,2021-11-25,19:24:40,-0500,229668114,afivancouver,アンソニー,,"@JustinTrudeau can we please start donating Vaccines to African nations, NOW?!?? This would probably not have happened if we made sure poorer nations had the vaccine BEFORE giving ourselves “booster shots”.",en,[],[],[],0,0,0,[],[],https://twitter.com/afivancouver/status/1464027288937254916,False,https://twitter.com/jburnmurdoch/status/1463956686075580421,0,,,,,,,,[],,,,
1464027001132564480,1464022028634230786,2021-11-25 19:23:32 EST,2021-11-25,19:23:32,-0500,1389801754057977861,tomacmarti,Tomac Marti,,"@JohnSemenowicz I'm 69 (was 115) years old and had my first 2, plus a booster. And have had no issues. Go figure. If this is so bad, I had 2 flu shots years ago and got sick both times. And that's a simple flu shot. Covid's much more serious to chance not taking the vaccines.",en,[],[],[],1,0,1,[],[],https://twitter.com/TomacMarti/status/1464027001132564480,False,,0,,,,,,,,"[{'screen_name': 'JohnSemenowicz', 'name': 'John SemenowiczⓂ', 'id': '938829744'}]",,,,
1464026935642804231,1463894309133033480,2021-11-25 19:23:16 EST,2021-11-25,19:23:16,-0500,1394520925173960708,ldesq58,LDEsq58,,@SheriAWilkinson I felt crappy for a couple days after each of my first two shot so I’m expecting the same on Monday when I get the booster. Looking forward to it nonetheless. It’s a minor inconvenience.,en,[],[],[],0,0,0,[],[],https://twitter.com/LdEsq58/status/1464026935642804231,False,,0,,,,,,,,"[{'screen_name': 'SheriAWilkinson', 'name': 'Sheri Wilkinson', 'id': '101051273'}]",,,,
1464026859457609728,1463793160534913025,2021-11-25 19:22:58 EST,2021-11-25,19:22:58,-0500,412272083,spradomnl,susan prado,,@IloveTaguig1 Pls consider special lane for seniors having booster shots. Being mixed with others makes the waiting too long for us seniors.,en,[],[],[],0,0,0,[],[],https://twitter.com/spradomnl/status/1464026859457609728,False,,0,,,,,,,,"[{'screen_name': 'IloveTaguig1', 'name': 'I Love Taguig', 'id': '415669188'}]",,,,
1464026857322418198,1464026857322418198,2021-11-25 19:22:57 EST,2021-11-25,19:22:57,-0500,14589909,newstalkzb,Newstalk ZB,,"Live: 173 new cases in the community, bookings open for booster shots   https://t.co/ylqroDVWtp",en,[],['https://bit.ly/3nRcMDa'],[],0,0,0,[],[],https://twitter.com/NewstalkZB/status/1464026857322418198,False,,0,,,,,,,,[],,,,
1464026672768995334,1463703155066109955,2021-11-25 19:22:13 EST,2021-11-25,19:22:13,-0500,863590999,jeremy61573612,Jeremy,,@fjrecktenwald @SKivimaa What do I win if I survive all 10 of my booster shots?,en,[],[],[],0,0,1,[],[],https://twitter.com/Jeremy61573612/status/1464026672768995334,False,,0,,,,,,,,"[{'screen_name': 'fjrecktenwald', 'name': 'Frank J Recktenwald 🇩🇪🇵🇦 🇳🇱', 'id': '1421587562771230720'}, {'screen_name': 'SKivimaa', 'name': 'Shawn Kivimaa', 'id': '2934346219'}]",,,,
1464026647544283139,1464026647544283139,2021-11-25 19:22:07 EST,2021-11-25,19:22:07,-0500,1161049440989224960,flower_of_edo,normal and well socialized woman,,wait i scheduled my booster shot on early access lol,en,[],[],[],0,0,0,[],[],https://twitter.com/flower_of_edo/status/1464026647544283139,False,,0,,,,,,,,[],,,,
1464026633686429697,1464023712206831618,2021-11-25 19:22:04 EST,2021-11-25,19:22:04,-0500,1242307837814063104,docd19606053,"Dagne HabteMariam, MD 💚💛❤️#NoMore💚💛❤️",,@EritreanPress @CNNAfrica @flyethiopian Ministry of Diaspora: #Eritreans should take a sabbatical leave from #Eritrea &amp; park it in #Tigray which can definitely use a booster shot to get back into reality! #NoMore #TPLFExpired,en,[],[],[],0,0,0,"['eritreans', 'eritrea', 'tigray', 'nomore', 'tplfexpired']",[],https://twitter.com/DocD19606053/status/1464026633686429697,False,,0,,,,,,,,"[{'screen_name': 'EritreanPress', 'name': 'Eritrean Press', 'id': '2394705050'}, {'screen_name': 'CNNAfrica', 'name': 'CNN Africa', 'id': '56891751'}, {'screen_name': 'flyethiopian', 'name': 'Ethiopian Airlines', 'id': '334032462'}]",,,,
1464026386721611780,1464026386721611780,2021-11-25 19:21:05 EST,2021-11-25,19:21:05,-0500,759436997694021632,tknorto444,Terrence Norton,,Why are people getting a booster that's the same thing as the first two shots that didn't work?,en,[],[],[],1,0,0,[],[],https://twitter.com/tknorto444/status/1464026386721611780,False,,0,,,,,,,,[],,,,
1464026267393703936,1464026263174193153,2021-11-25 19:20:37 EST,2021-11-25,19:20:37,-0500,755538090068893696,lemanskimona,Foodlady,,"Needs plenty of follow up, anemic, scared. 14 of 20 ppl she was with for Halloween got sick.GET YOUR SHOT. ITS NOT ABOUT YOU, BUT ABOUT THOSE YOU INFECT. Get your booster. No one is safe, new mutation found in S. Africa. I don't want any other family to go through this.",en,[],[],[],0,0,0,[],[],https://twitter.com/LemanskiMona/status/1464026267393703936,False,,0,,,,,,,,[],,,,
1464026215883624448,1464022751405305856,2021-11-25 19:20:24 EST,2021-11-25,19:20:24,-0500,200720795,poijip,JiFF,,@enzgab_ thanks gab! 😘 Dahil po sa booster shot kahapon... 💉💪😁,tl,[],[],[],0,0,0,[],[],https://twitter.com/poijip/status/1464026215883624448,False,,0,,,,,,,,"[{'screen_name': 'enzgab_', 'name': ""Sharf 〄 (Taylor's Version)"", 'id': '611346207'}]",,,,
1464026197613068295,1464026197613068295,2021-11-25 19:20:20 EST,2021-11-25,19:20:20,-0500,7309052,yahoonews,Yahoo News,,"France said on Thursday it would make COVID-19 booster shots available to all adults, toughen rules on wearing face masks and ramp up health pass checks as it seeks to curb a fifth wave of infections that risks undermining its economic recovery.  https://t.co/yZ31rFc7jZ",en,[],['https://yhoo.it/3cMqxfV'],[],1,0,2,[],[],https://twitter.com/YahooNews/status/1464026197613068295,False,,0,,,,,,,,[],,,,
1464026116889456643,1464026116889456643,2021-11-25 19:20:01 EST,2021-11-25,19:20:01,-0500,1706358680,australiapm,Australian Prime Minister News,,Scott Morrison encouraging COVID booster shots as fears rise over winter wave:  https://t.co/XiaE5fWm49 #auspol #australiapm,en,[],['https://www.news.com.au/national/scott-morrison-encouraging-covid-booster-shots-as-fears-rise-over-winter-wave/video/b3c5a70cdd3ed08b611ef2dad0c16d43'],[],0,0,0,"['auspol', 'australiapm']",[],https://twitter.com/AustraliaPM/status/1464026116889456643,False,,0,,,,,,,,[],,,,
1464026026661449730,1464026026661449730,2021-11-25 19:19:39 EST,2021-11-25,19:19:39,-0500,729506210,dianaruth125,Diana 👽💋,,idk WHY I chose to get my booster shot the day before thanksgiving but here I am once again fighting for my life,en,[],[],[],0,0,0,[],[],https://twitter.com/dianaruth125/status/1464026026661449730,False,,0,,,,,,,,[],,,,
1464025703901446148,1464025703901446148,2021-11-25 19:18:22 EST,2021-11-25,19:18:22,-0500,1270684475911962624,frickerbeth,Beth Ann 🇺🇲🇺🇲🇺🇲,,Friends are going to Isreal and they're not considered fully vaxxed unless they have 2 shots and a booster! Did I miss when this became law of the land?,en,[],[],[],0,0,1,[],[],https://twitter.com/FrickerBeth/status/1464025703901446148,False,,0,,,,,,,,[],,,,
1464025697656188930,1464003405974851586,2021-11-25 19:18:21 EST,2021-11-25,19:18:21,-0500,401780646,2bad4u55,Bill Gadd,,"@MissBrandyGreen Second dose was the worst for me (body aches, chills), which happened the day after, but was all but gone by day 2.  The booster, which I also took with the flu shot, just drained me for like 3 days.  I also noticed I had really dry eyes, like if you have hay fever. Pfizer all 3.",en,[],[],[],0,0,0,[],[],https://twitter.com/2Bad4U55/status/1464025697656188930,False,,0,,,,,,,,"[{'screen_name': 'MissBrandyGreen', 'name': 'Brandy Green', 'id': '54344462'}]",,,,
1464025691809370117,1463903904450686976,2021-11-25 19:18:19 EST,2021-11-25,19:18:19,-0500,1429791057655607300,maxwebe85744366,Max Weber,,@WielandAlge Der Boostershot hat sogar 2 Chips,en,[],[],[],0,0,0,[],[],https://twitter.com/MaxWebe85744366/status/1464025691809370117,False,,0,,,,,,,,"[{'screen_name': 'WielandAlge', 'name': 'Wieland Alge', 'id': '569092398'}]",,,,
1464025597793898505,1464025597793898505,2021-11-25 19:17:57 EST,2021-11-25,19:17:57,-0500,600903470,zarj34,Zarj⁷_ 자르지,,"Booster shot done yest and again, my left arm is heavy 🥲 #pfizerbooster",en,[],[],[],1,0,2,['pfizerbooster'],[],https://twitter.com/Zarj34/status/1464025597793898505,False,,0,,,,,,,,[],,,,
1464025468492038148,1463985477174837251,2021-11-25 19:17:26 EST,2021-11-25,19:17:26,-0500,1349347736559169537,anthonycacaci,Anthony cacaci,,@RBReich I got my booster shot Wednesday.,en,[],[],[],0,0,0,[],[],https://twitter.com/AnthonyCacaci/status/1464025468492038148,False,,0,,,,,,,,"[{'screen_name': 'RBReich', 'name': 'Robert Reich', 'id': '148529707'}]",,,,
1464025414985142276,1464025414985142276,2021-11-25 19:17:13 EST,2021-11-25,19:17:13,-0500,61616699,korywilson,Kory Wilson,,Today’s TU goes to getting my booster shot. Very grateful for all who made this happen. Together we are stronger.  https://t.co/FNs7DC5ZMp,en,[],[],['https://pbs.twimg.com/media/FFFAGCnVkA8QJyW.jpg'],0,1,13,[],[],https://twitter.com/Korywilson/status/1464025414985142276,False,,1,https://pbs.twimg.com/media/FFFAGCnVkA8QJyW.jpg,,,,,,,[],,,,
1464025341530460162,1464023596469141506,2021-11-25 19:16:56 EST,2021-11-25,19:16:56,-0500,1433106170244435968,wknightwriters,Weeknight Writers,,"@vjj15 Those booster shots are ferocious, from what I hear #WeeknightWriters",en,[],[],[],1,0,2,['weeknightwriters'],[],https://twitter.com/WknightWriters/status/1464025341530460162,False,,0,,,,,,,,"[{'screen_name': 'vjj15', 'name': 'Vinita. 🖌', 'id': '84169742'}]",,,,
1464025270566866944,1463983733162197001,2021-11-25 19:16:39 EST,2021-11-25,19:16:39,-0500,568371278,bradleyquinn24,Bradley❤🇮🇱🇳🇿❤,,@NewshubPolitics Borders open to Double vaccinated with booster shot and negative covid test.,en,[],[],[],0,0,0,[],[],https://twitter.com/bradleyquinn24/status/1464025270566866944,False,,0,,,,,,,,"[{'screen_name': 'NewshubPolitics', 'name': 'Newshub Politics', 'id': '141067352'}]",,,,
1464025269430366208,1463982079755132930,2021-11-25 19:16:39 EST,2021-11-25,19:16:39,-0500,1244630864,patschurman,Miss Chloe,,@macleans Well duh! … of course we are headed into a 5th wave.  This virus is here to stay so get used to booster shots.,en,[],[],[],0,0,0,[],[],https://twitter.com/patschurman/status/1464025269430366208,False,,0,,,,,,,,"[{'screen_name': 'macleans', 'name': ""Maclean's Magazine"", 'id': '16044997'}]",,,,
1464025254280368128,1464012889833017346,2021-11-25 19:16:35 EST,2021-11-25,19:16:35,-0500,964393949010976768,jd118822,Scheduled For Booster J C,,"@thegoodgodabove My friends, parents, and the covid booster shot",en,[],[],[],0,0,0,[],[],https://twitter.com/JD118822/status/1464025254280368128,False,,0,,,,,,,,"[{'screen_name': 'thegoodgodabove', 'name': 'God', 'id': '368196789'}]",,,,
1464025118330560520,1464025118330560520,2021-11-25 19:16:03 EST,2021-11-25,19:16:03,-0500,101019753,caylinsoo,Carolyn Gonzalez,,"Please get your booster shots, people.  Delta was just a warm up for this strain.",en,[],[],[],0,0,1,[],[],https://twitter.com/CaylinSoo/status/1464025118330560520,False,https://twitter.com/drericding/status/1463998740340121601,0,,,,,,,,[],,,,
1464025097862365186,1464025097862365186,2021-11-25 19:15:58 EST,2021-11-25,19:15:58,-0500,1468375910,avneetkaurdhami,Abbey,,"is it true that getting a booster opposite to your first 2 vaccination is better than getting the same.if I got 2 Pfizer shots, getting a moderna booster is better? If I got 2 moderna, than Pfizer booster. B/c I did read a study that concluded that but I don’t know how I feel lol",en,[],[],[],0,0,0,[],[],https://twitter.com/avneetkaurdhami/status/1464025097862365186,False,,0,,,,,,,,[],,,,
1464025059241070594,1464025059241070594,2021-11-25 19:15:49 EST,2021-11-25,19:15:49,-0500,17571643,milljesuis,le dollar bean,,"If it's applicable, you can now book in for your Covid-19 booster shot. I just booked mine during the announcement so I got my pick of time/place xoxo gossip girl",en,[],[],[],0,0,2,[],[],https://twitter.com/MillJeSuis/status/1464025059241070594,False,,0,,,,,,,,[],,,,
1464024998230822921,1464011845275201538,2021-11-25 19:15:34 EST,2021-11-25,19:15:34,-0500,1219797251356151808,dillyjames1,Dilly James,,"@DawnDostilio FWIW I had Moderna booster night before last. Also flu shot. Didn’t read instructions or do anything wise besides getting my ass to CVS. 24 hours later I had some joint and muscle pain but nothing like 2nd Moderna vaccine. You’ll do fine, I predict!",en,[],[],[],0,0,0,[],[],https://twitter.com/DillyJames1/status/1464024998230822921,False,,0,,,,,,,,"[{'screen_name': 'DawnDostilio', 'name': 'Dawn Dostilio', 'id': '1252312668075110405'}]",,,,
1464024984448385026,1464024984448385026,2021-11-25 19:15:31 EST,2021-11-25,19:15:31,-0500,1024842708383420416,thelourdnsavior,lourdes,,i wanna get like 10 booster shots at once so i can be knocked out indefinitely,en,[],[],[],0,0,2,[],[],https://twitter.com/thelourdnsavior/status/1464024984448385026,False,,0,,,,,,,,[],,,,
1464024980434427912,1455974529080209408,2021-11-25 19:15:30 EST,2021-11-25,19:15:30,-0500,1393624395990589440,fredyosemite,Fred,,"@Galaxy_Seven_ @TatisMVPszn @nil_wx One reason they declare on “unvaccinated” until two weeks after the second shot or booster is to filter out the sudden deaths that happen in that period and dissociate them, dishonestly, from the cause, which is the vaccine.   https://t.co/jbtSmze3NS",en,[],['https://rumble.com/vouyfd-dr-scot-a-youngblood-md-speaking-to-the-san-diego-county-board-of-superviso.html'],[],0,1,1,[],[],https://twitter.com/FredYosemite/status/1464024980434427912,False,,0,,,,,,,,"[{'screen_name': 'Galaxy_Seven_', 'name': 'DifferentDimension', 'id': '1380279713982111745'}, {'screen_name': 'TatisMVPszn', 'name': '𝘿𝙖𝙣𝙣𝙮', 'id': '907792647821164546'}, {'screen_name': 'nil_wx', 'name': 'Northern IL Weather 🇺🇸', 'id': '1210442307494961153'}]",,,,
1464024971374731269,1463983331771498501,2021-11-25 19:15:28 EST,2021-11-25,19:15:28,-0500,405131736,richardstiffers,luke,,@Wrexx007 @bis_de112 @NZmaorichick29 @FoxNews Just make sure you're triple masked when you get that 9th booster shot!,en,[],[],[],2,0,1,[],[],https://twitter.com/richardstiffers/status/1464024971374731269,False,,0,,,,,,,,"[{'screen_name': 'Wrexx007', 'name': 'David B - PhD 👨\u200d🔬🧪🔬🩸💉', 'id': '370996937'}, {'screen_name': 'bis_de112', 'name': 'Dean_B', 'id': '1201952016437633025'}, {'screen_name': 'NZmaorichick29', 'name': 'Ash J Gibson', 'id': '195626764'}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': '1367531'}]",,,,
1464024876918865921,1464016705701572633,2021-11-25 19:15:05 EST,2021-11-25,19:15:05,-0500,867962441140846592,rebeckylauer,Becky,,@GraceLP It took like 36 hours for the symptoms to take full effect and then like two days after that -_-  the regular shots were like a 24 hours event. The booster was something ELSE,en,[],[],[],1,0,1,[],[],https://twitter.com/rebeckylauer/status/1464024876918865921,False,,0,,,,,,,,"[{'screen_name': 'GraceLP', 'name': 'Grace Loh Prasad 駱信惠', 'id': '56935730'}]",,,,
1464024875920760834,1464024875920760834,2021-11-25 19:15:05 EST,2021-11-25,19:15:05,-0500,16829934,kttctv,KTTC TV,,Have you been vaccinated but gotten COVID-19? A Mayo doctor has information on if and when you should get a booster shot.   https://t.co/ixs5qJG1hg,en,[],['https://www.kttc.com/2021/11/25/getting-booster-after-breakthrough-case/'],[],1,0,0,[],[],https://twitter.com/KTTCTV/status/1464024875920760834,False,,0,,,,,,,,[],,,,
1464024857985748993,1464023049234124801,2021-11-25 19:15:01 EST,2021-11-25,19:15:01,-0500,266987043,heartaglow,Maggie Murphy,,"2/Whether you call it #booster or #3rdPrimary... What is the delay? I'm #CEV. I was told today,that I have to wait till I'm emld sometime in Jan/Feb to be eligible. My 2nd Moderna shot was Jun 24=5 mos ago.  #Pitiful #BCPoli",en,[],[],[],1,0,0,"['booster', '3rdprimary', 'cev', 'pitiful', 'bcpoli']",[],https://twitter.com/HeartAGlow/status/1464024857985748993,False,,0,,,,,,,,[],,,,
1464024839094784001,1464023596469141506,2021-11-25 19:14:56 EST,2021-11-25,19:14:56,-0500,84169742,vjj15,Vinita. 🖌,,@WknightWriters I have the next few days off and that’s my plan. I was hoping to do more today but I got my booster shot yesterday and I wasn’t feeling the greatest today #weeknightwriters,en,[],[],[],1,0,2,['weeknightwriters'],[],https://twitter.com/vjj15/status/1464024839094784001,False,,0,,,,,,,,"[{'screen_name': 'WknightWriters', 'name': 'Weeknight Writers', 'id': '1433106170244435968'}]",,,,
1464024817397637126,1464024315708461056,2021-11-25 19:14:51 EST,2021-11-25,19:14:51,-0500,35293835,uncriticalsimon,Simon 🥑🚟🚅😈💉💉,,I would love for it not to be needed. But there is enough vaccine hesitancy that we aren't going to get herd immunity so Newport's central leisure centre will be closed and I will have to go there every six to twelve months for a booster/variant shot.,en,[],[],[],0,0,0,[],[],https://twitter.com/uncriticalsimon/status/1464024817397637126,False,,0,,,,,,,,[],,,,
1464024783264403461,1464024783264403461,2021-11-25 19:14:43 EST,2021-11-25,19:14:43,-0500,108339610,earleykevin,"Kevin Earley, Vaccinated",,Giving Thanks this year for family and friends who care enough to get booster shots.  https://t.co/22djJCWTdx,en,[],[],['https://pbs.twimg.com/media/FFFCx3JXIAQ1bNl.jpg'],0,0,0,[],[],https://twitter.com/EarleyKevin/status/1464024783264403461,False,,1,https://pbs.twimg.com/media/FFFCx3JXIAQ1bNl.jpg,,,,,,,[],,,,
1464024782362480647,1464024782362480647,2021-11-25 19:14:43 EST,2021-11-25,19:14:43,-0500,1223406144,babesyoongl,Tanya⁷,,Kind of wish I would have gotten the booster shot before the concert I’m pretty anxious,en,[],[],[],0,0,0,[],[],https://twitter.com/BABESYOONGl/status/1464024782362480647,False,,0,,,,,,,,[],,,,
1464024679887294466,1463956686075580421,2021-11-25 19:14:18 EST,2021-11-25,19:14:18,-0500,2443340183,jeremym72014840,www.vaccines.gov Booster Shots Easy,,@holySherm @maciejwais @jburnmurdoch There's really not consensus in whether or not Delta is more deadly. There is consensus that it spreads faster and isnt less deadly though.,en,[],[],[],1,0,2,[],[],https://twitter.com/JeremyM72014840/status/1464024679887294466,False,,0,,,,,,,,"[{'screen_name': 'holySherm', 'name': 'Tim', 'id': '47515389'}, {'screen_name': 'maciejwais', 'name': 'Nemrod', 'id': '104190529'}, {'screen_name': 'jburnmurdoch', 'name': 'John Burn-Murdoch', 'id': '43878033'}]",,,,
1464024580809388035,1464024580809388035,2021-11-25 19:13:54 EST,2021-11-25,19:13:54,-0500,2522605260,samvoodang,LouRat,,Coronavirus crisis: Scott Morrison to send letters to Aussie families urging them to book booster shot  https://t.co/iqdxHgWSI9,en,[],['https://www.perthnow.com.au/news/scott-morrison-to-send-letters-to-aussie-families-urging-them-to-book-their-covid-19-booster-shot-c-4708289?utm_campaign=share-icons&utm_source=twitter&utm_medium=social&tid=1637885631749'],[],0,0,0,[],[],https://twitter.com/SamVooDang/status/1464024580809388035,False,,0,,,,,,,,[],,,,
1464024546802118657,1462064615333011459,2021-11-25 19:13:46 EST,2021-11-25,19:13:46,-0500,2949919499,millertime995,Miller,,"@otterscotch @YvonneMeidling1 @hunnybunny1744 @lilsimsie I guess it depends on the country and doctor. I work in a pharmacy and a lot of people, including those 65+, are choosing to get two shots at once (COVID shot or booster + flu shot for those of all ages or COVID booster/flu shot + shingles/pneumonia vaccine for those older)",en,[],[],[],0,0,0,[],[],https://twitter.com/millertime995/status/1464024546802118657,False,,0,,,,,,,,"[{'screen_name': 'otterscotch', 'name': 'otterscotch', 'id': '3095278506'}, {'screen_name': 'YvonneMeidling1', 'name': 'Yvonne Meidlinger', 'id': '892122928199979010'}, {'screen_name': 'hunnybunny1744', 'name': 'Hunnybunny1744', 'id': '1219112702431387649'}, {'screen_name': 'lilsimsie', 'name': 'Kayla', 'id': '807735457'}]",,,,
1464024453411655683,1464024453411655683,2021-11-25 19:13:24 EST,2021-11-25,19:13:24,-0500,3087480031,1228winterlove,❄️Glaziola Nacht❄️|Cannot Catch a Break|,,"So how did I spend my Thanksgiving?  In absolute pain and agony from my Moderna booster shot I got yesterday, and also from slipping in the shower causing me to hurt my other arm  - Glaziola Nacht ❄️  #Thanksgiving #Moderna #owwww #painandagony",en,[],[],[],0,0,0,"['thanksgiving', 'moderna', 'owwww', 'painandagony']",[],https://twitter.com/1228Winterlove/status/1464024453411655683,False,,0,,,,,,,,[],,,,
1464024249530679300,1464008323913510934,2021-11-25 19:12:36 EST,2021-11-25,19:12:36,-0500,1105460532327268352,anmres,anmre sandy.. Wednesbury-Unreasonableness.,,@JmarrMarr That's a very good idea to bring the booster shot forward. Hopefully l can get one earlier as well.,en,[],[],[],0,1,1,[],[],https://twitter.com/AnmreS/status/1464024249530679300,False,,0,,,,,,,,"[{'screen_name': 'JmarrMarr', 'name': '💧Elizabeth Marr', 'id': '938489083'}]",,,,
1464024224188698640,1464022855977373699,2021-11-25 19:12:29 EST,2021-11-25,19:12:29,-0500,42985637,radionz,RNZ,,"Bookings open today for booster shots, as well as Astra Zeneca.",en,[],[],[],0,5,6,[],[],https://twitter.com/radionz/status/1464024224188698640,False,,0,,,,,,,,[],,,,
1464024166953369611,1464024166953369611,2021-11-25 19:12:16 EST,2021-11-25,19:12:16,-0500,581012668,drew_lab,🏆Joshua Drew🏆,,Booster shot scheduled!!!  https://t.co/s8PuESlvEU,en,[],[],['https://pbs.twimg.com/media/FFFCMqrWUAIHNvT.jpg'],1,0,8,[],[],https://twitter.com/Drew_Lab/status/1464024166953369611,False,,1,https://pbs.twimg.com/media/FFFCMqrWUAIHNvT.jpg,,,,,,,[],,,,
